DATE,YEAR,STATUS,ROWS_ADDED,URL,MESSAGE
2020-03-10,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-03-13,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/MAR/cm13MAR2020bhav.csv.zip,
2020-03-17,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/MAR/cm17MAR2020bhav.csv.zip,
2020-04-02,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-04-06,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-04-10,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-04-14,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-04-16,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/APR/cm16APR2020bhav.csv.zip,
2020-04-17,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/APR/cm17APR2020bhav.csv.zip,
2020-04-22,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/APR/cm22APR2020bhav.csv.zip,
2020-04-29,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/APR/cm29APR2020bhav.csv.zip,
2020-05-01,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-05-18,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/MAY/cm18MAY2020bhav.csv.zip,
2020-05-25,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-06-15,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUN/cm15JUN2020bhav.csv.zip,
2020-06-19,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUN/cm19JUN2020bhav.csv.zip,
2020-06-22,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUN/cm22JUN2020bhav.csv.zip,
2020-07-02,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUL/cm02JUL2020bhav.csv.zip,
2020-07-07,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUL/cm07JUL2020bhav.csv.zip,
2020-07-10,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUL/cm10JUL2020bhav.csv.zip,
2020-07-17,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUL/cm17JUL2020bhav.csv.zip,
2020-07-21,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/JUL/cm21JUL2020bhav.csv.zip,
2020-08-11,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/AUG/cm11AUG2020bhav.csv.zip,
2020-08-12,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/AUG/cm12AUG2020bhav.csv.zip,
2020-08-28,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/AUG/cm28AUG2020bhav.csv.zip,
2020-08-31,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/AUG/cm31AUG2020bhav.csv.zip,
2020-09-16,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/SEP/cm16SEP2020bhav.csv.zip,
2020-10-02,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-10-12,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/OCT/cm12OCT2020bhav.csv.zip,
2020-10-26,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/OCT/cm26OCT2020bhav.csv.zip,
2020-10-27,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/OCT/cm27OCT2020bhav.csv.zip,
2020-11-03,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/NOV/cm03NOV2020bhav.csv.zip,
2020-11-16,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-11-18,2020,RECOVERED,25,https://archives.nseindia.com/content/historical/EQUITIES/2020/NOV/cm18NOV2020bhav.csv.zip,
2020-11-30,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2020-12-09,2020,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2020/DEC/cm09DEC2020bhav.csv.zip,
2020-12-17,2020,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2020/DEC/cm17DEC2020bhav.csv.zip,
2020-12-18,2020,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2020/DEC/cm18DEC2020bhav.csv.zip,
2020-12-25,2020,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-01-05,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JAN/cm05JAN2021bhav.csv.zip,
2021-01-07,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JAN/cm07JAN2021bhav.csv.zip,
2021-01-15,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JAN/cm15JAN2021bhav.csv.zip,
2021-01-26,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-02-09,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/FEB/cm09FEB2021bhav.csv.zip,
2021-02-19,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/FEB/cm19FEB2021bhav.csv.zip,
2021-03-11,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-03-29,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-04-02,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-04-14,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-04-21,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-04-23,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/APR/cm23APR2021bhav.csv.zip,
2021-04-27,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/APR/cm27APR2021bhav.csv.zip,
2021-05-03,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/MAY/cm03MAY2021bhav.csv.zip,
2021-05-13,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-06-07,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JUN/cm07JUN2021bhav.csv.zip,
2021-06-18,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JUN/cm18JUN2021bhav.csv.zip,
2021-06-29,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JUN/cm29JUN2021bhav.csv.zip,
2021-06-30,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JUN/cm30JUN2021bhav.csv.zip,
2021-07-21,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-07-30,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/JUL/cm30JUL2021bhav.csv.zip,
2021-08-02,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/AUG/cm02AUG2021bhav.csv.zip,
2021-08-10,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/AUG/cm10AUG2021bhav.csv.zip,
2021-08-19,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-08-27,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/AUG/cm27AUG2021bhav.csv.zip,
2021-09-03,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/SEP/cm03SEP2021bhav.csv.zip,
2021-09-10,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-10-14,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/OCT/cm14OCT2021bhav.csv.zip,
2021-10-15,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-10-20,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/OCT/cm20OCT2021bhav.csv.zip,
2021-10-29,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/OCT/cm29OCT2021bhav.csv.zip,
2021-11-05,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-11-09,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/NOV/cm09NOV2021bhav.csv.zip,
2021-11-19,2021,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2021-11-22,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/NOV/cm22NOV2021bhav.csv.zip,
2021-11-23,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/NOV/cm23NOV2021bhav.csv.zip,
2021-11-24,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/NOV/cm24NOV2021bhav.csv.zip,
2021-11-29,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/NOV/cm29NOV2021bhav.csv.zip,
2021-12-02,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/DEC/cm02DEC2021bhav.csv.zip,
2021-12-06,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/DEC/cm06DEC2021bhav.csv.zip,
2021-12-13,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/DEC/cm13DEC2021bhav.csv.zip,
2021-12-17,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/DEC/cm17DEC2021bhav.csv.zip,
2021-12-27,2021,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2021/DEC/cm27DEC2021bhav.csv.zip,
2022-01-06,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JAN/cm06JAN2022bhav.csv.zip,
2022-01-11,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JAN/cm11JAN2022bhav.csv.zip,
2022-01-21,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JAN/cm21JAN2022bhav.csv.zip,
2022-01-26,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-01-27,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JAN/cm27JAN2022bhav.csv.zip,
2022-03-01,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-03-08,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/MAR/cm08MAR2022bhav.csv.zip,
2022-03-18,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-03-29,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/MAR/cm29MAR2022bhav.csv.zip,
2022-04-14,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-04-15,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-04-18,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/APR/cm18APR2022bhav.csv.zip,
2022-05-03,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-05-04,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/MAY/cm04MAY2022bhav.csv.zip,
2022-05-25,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/MAY/cm25MAY2022bhav.csv.zip,
2022-05-27,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/MAY/cm27MAY2022bhav.csv.zip,
2022-06-03,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JUN/cm03JUN2022bhav.csv.zip,
2022-06-10,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JUN/cm10JUN2022bhav.csv.zip,
2022-06-14,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JUN/cm14JUN2022bhav.csv.zip,
2022-06-29,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JUN/cm29JUN2022bhav.csv.zip,
2022-07-01,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JUL/cm01JUL2022bhav.csv.zip,
2022-07-11,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/JUL/cm11JUL2022bhav.csv.zip,
2022-08-03,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/AUG/cm03AUG2022bhav.csv.zip,
2022-08-09,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-08-15,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-08-31,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-09-09,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/SEP/cm09SEP2022bhav.csv.zip,
2022-09-12,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/SEP/cm12SEP2022bhav.csv.zip,
2022-09-14,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/SEP/cm14SEP2022bhav.csv.zip,
2022-09-26,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/SEP/cm26SEP2022bhav.csv.zip,
2022-10-04,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/OCT/cm04OCT2022bhav.csv.zip,
2022-10-05,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-10-06,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/OCT/cm06OCT2022bhav.csv.zip,
2022-10-10,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/OCT/cm10OCT2022bhav.csv.zip,
2022-10-13,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/OCT/cm13OCT2022bhav.csv.zip,
2022-10-18,2022,RECOVERED,26,https://archives.nseindia.com/content/historical/EQUITIES/2022/OCT/cm18OCT2022bhav.csv.zip,
2022-10-19,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/OCT/cm19OCT2022bhav.csv.zip,
2022-10-26,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-11-08,2022,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2022-11-15,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/NOV/cm15NOV2022bhav.csv.zip,
2022-11-22,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/NOV/cm22NOV2022bhav.csv.zip,
2022-11-23,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/NOV/cm23NOV2022bhav.csv.zip,
2022-11-30,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/NOV/cm30NOV2022bhav.csv.zip,
2022-12-07,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/DEC/cm07DEC2022bhav.csv.zip,
2022-12-16,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/DEC/cm16DEC2022bhav.csv.zip,
2022-12-19,2022,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2022/DEC/cm19DEC2022bhav.csv.zip,
2023-01-25,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/JAN/cm25JAN2023bhav.csv.zip,
2023-01-26,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-01-30,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/JAN/cm30JAN2023bhav.csv.zip,
2023-02-01,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/FEB/cm01FEB2023bhav.csv.zip,
2023-02-07,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/FEB/cm07FEB2023bhav.csv.zip,
2023-02-14,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/FEB/cm14FEB2023bhav.csv.zip,
2023-02-21,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/FEB/cm21FEB2023bhav.csv.zip,
2023-03-03,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/MAR/cm03MAR2023bhav.csv.zip,
2023-03-07,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-03-09,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/MAR/cm09MAR2023bhav.csv.zip,
2023-03-14,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/MAR/cm14MAR2023bhav.csv.zip,
2023-03-23,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/MAR/cm23MAR2023bhav.csv.zip,
2023-03-30,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-04-04,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-04-06,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/APR/cm06APR2023bhav.csv.zip,
2023-04-07,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-04-14,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-04-21,2023,RECOVERED,27,https://archives.nseindia.com/content/historical/EQUITIES/2023/APR/cm21APR2023bhav.csv.zip,
2023-05-01,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-05-30,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/MAY/cm30MAY2023bhav.csv.zip,
2023-06-13,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/JUN/cm13JUN2023bhav.csv.zip,
2023-06-15,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/JUN/cm15JUN2023bhav.csv.zip,
2023-06-22,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/JUN/cm22JUN2023bhav.csv.zip,
2023-06-29,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-07-03,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/JUL/cm03JUL2023bhav.csv.zip,
2023-07-27,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/JUL/cm27JUL2023bhav.csv.zip,
2023-08-11,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/AUG/cm11AUG2023bhav.csv.zip,
2023-08-15,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-08-23,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/AUG/cm23AUG2023bhav.csv.zip,
2023-09-01,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/SEP/cm01SEP2023bhav.csv.zip,
2023-09-04,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/SEP/cm04SEP2023bhav.csv.zip,
2023-09-13,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/SEP/cm13SEP2023bhav.csv.zip,
2023-09-14,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/SEP/cm14SEP2023bhav.csv.zip,
2023-09-19,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-09-27,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/SEP/cm27SEP2023bhav.csv.zip,
2023-10-02,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-10-05,2023,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2023/OCT/cm05OCT2023bhav.csv.zip,
2023-10-24,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-11-07,2023,RECOVERED,32,https://archives.nseindia.com/content/historical/EQUITIES/2023/NOV/cm07NOV2023bhav.csv.zip,
2023-11-14,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-11-27,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2023-11-28,2023,RECOVERED,30,https://archives.nseindia.com/content/historical/EQUITIES/2023/NOV/cm28NOV2023bhav.csv.zip,
2023-11-30,2023,RECOVERED,31,https://archives.nseindia.com/content/historical/EQUITIES/2023/NOV/cm30NOV2023bhav.csv.zip,
2023-12-07,2023,RECOVERED,31,https://archives.nseindia.com/content/historical/EQUITIES/2023/DEC/cm07DEC2023bhav.csv.zip,
2023-12-13,2023,RECOVERED,31,https://archives.nseindia.com/content/historical/EQUITIES/2023/DEC/cm13DEC2023bhav.csv.zip,
2023-12-25,2023,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-01-08,2024,RECOVERED,31,https://archives.nseindia.com/content/historical/EQUITIES/2024/JAN/cm08JAN2024bhav.csv.zip,
2024-01-16,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/JAN/cm16JAN2024bhav.csv.zip,
2024-01-22,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-01-26,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-02-05,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/FEB/cm05FEB2024bhav.csv.zip,
2024-02-06,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/FEB/cm06FEB2024bhav.csv.zip,
2024-02-19,2024,RECOVERED,31,https://archives.nseindia.com/content/historical/EQUITIES/2024/FEB/cm19FEB2024bhav.csv.zip,
2024-02-21,2024,RECOVERED,30,https://archives.nseindia.com/content/historical/EQUITIES/2024/FEB/cm21FEB2024bhav.csv.zip,
2024-03-07,2024,RECOVERED,32,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAR/cm07MAR2024bhav.csv.zip,
2024-03-08,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-03-13,2024,RECOVERED,30,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAR/cm13MAR2024bhav.csv.zip,
2024-03-25,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-03-27,2024,RECOVERED,30,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAR/cm27MAR2024bhav.csv.zip,
2024-03-29,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-04-11,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-04-17,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-04-18,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/APR/cm18APR2024bhav.csv.zip,
2024-04-19,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/APR/cm19APR2024bhav.csv.zip,
2024-04-23,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/APR/cm23APR2024bhav.csv.zip,
2024-05-01,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-05-02,2024,RECOVERED,30,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAY/cm02MAY2024bhav.csv.zip,
2024-05-06,2024,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAY/cm06MAY2024bhav.csv.zip,
2024-05-15,2024,RECOVERED,29,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAY/cm15MAY2024bhav.csv.zip,
2024-05-20,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-05-27,2024,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2024/MAY/cm27MAY2024bhav.csv.zip,
2024-06-10,2024,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2024/JUN/cm10JUN2024bhav.csv.zip,
2024-06-13,2024,RECOVERED,28,https://archives.nseindia.com/content/historical/EQUITIES/2024/JUN/cm13JUN2024bhav.csv.zip,
2024-06-17,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-07-17,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-08-01,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20240801_F_0000.csv.zip,
2024-08-08,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20240808_F_0000.csv.zip,
2024-08-09,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20240809_F_0000.csv.zip,
2024-08-15,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-09-17,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20240917_F_0000.csv.zip,
2024-09-24,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20240924_F_0000.csv.zip,
2024-10-02,2024,NOT_FOUND_IN_DIRECT_ARCHIVE,0,,No file found on direct NSE archive hosts
2024-10-08,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20241008_F_0000.csv.zip,
2024-10-09,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20241009_F_0000.csv.zip,
2024-10-15,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20241015_F_0000.csv.zip,
2024-10-21,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20241021_F_0000.csv.zip,
2024-11-08,2024,RECOVERED,28,https://nsearchives.nseindia.com/content/cm/BhavCopy_NSE_CM_0_0_0_20241108_F_0000.csv.zip,
